remark,"CSV-Import-Export"
remark,"Date = Mon Jul 27 11:25:31 2009"
remark,"Version = RSLogix 5000 v17.00"
remark,"Owner = user"
remark,"Company = tetratech"
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,,Local:2:C,"","AB:1756_DI:C:0","",""
TAG,,Local:2:I,"","AB:1756_DI:I:0","",""
COMMENT,,Local:2:I,"Rapid Mix Basin Drive $NIn-Auto",,"Local:2:I.DATA.0"
COMMENT,,Local:2:I,"Rapid Mix Basin Drive $NRunning",,"Local:2:I.DATA.1"
COMMENT,,Local:2:I,"Rapid Mix Basin Drive $NTorque",,"Local:2:I.DATA.2"
COMMENT,,Local:2:I,"Sedimentation Basin #1 Drive$NIn-Auto",,"Local:2:I.DATA.3"
COMMENT,,Local:2:I,"Sedimentation Basin #1 Drive $NRunning",,"Local:2:I.DATA.4"
COMMENT,,Local:2:I,"Sedimentation Basin #1 Drive $NTorque",,"Local:2:I.DATA.5"
COMMENT,,Local:2:I,"PV-1200 $NIn-Auto",,"Local:2:I.DATA.6"
TAG,,Local:3:C,"","AB:1756_DO:C:0","",""
TAG,,Local:3:I,"","AB:1756_DO:I:0","",""
TAG,,Local:3:O,"","AB:1756_DO:O:0","",""
COMMENT,,Local:3:O,"Rapid Mix Basin #1 Drive$NStart/Stop",,"Local:3:O.DATA.0"
COMMENT,,Local:3:O,"Sedimentation Basin #1 Drive$NStart/Stop",,"Local:3:O.DATA.1"
TAG,,Local:4:C,"","AB:1756_IF4_Float:C:0","",""
TAG,,Local:4:I,"","AB:1756_IF4_Float:I:0","",""
COMMENT,,Local:4:I,"Sedimentation Basin Level Indication (LIT-1204) 0-15 Ft",,"Local:4:I.CH0DATA"
COMMENT,,Local:4:I,"To Rapid Mix Basin Flow (FIT-1200) 0-2 MGD",,"Local:4:I.CH1DATA"
COMMENT,,Local:4:I,"PV-1200 Position Indication 0-100%",,"Local:4:I.CH2DATA"
TAG,,Local:5:C,"","AB:1756_OF4_Float:C:0","",""
TAG,,Local:5:I,"","AB:1756_OF4_Float:I:0","",""
TAG,,Local:5:O,"","AB:1756_OF4_Float:O:0","",""
COMMENT,,Local:5:O,"PV-1200 Position Command 0-100%",,"Local:5:O.CH0DATA"
TAG,,WTP_FlocBsn01_M1202:I,"","AB:PowerFlex700VC_FE642F8C:I:0","",""
TAG,,WTP_FlocBsn01_M1202:O,"","AB:PowerFlex700VC_4C9688FB:O:0","",""
TAG,,FlocBsn01_M1202_Intlk,"","P_Intlk","",""
TAG,,FlocBsn01_M1202_Perm,"","P_Perm","",""
TAG,,FlocBsn01_M1202_Reset,"","P_Reset","",""
TAG,,FlocBsn01_M1202_ResInh,"","P_ResInh","",""
TAG,,FlocBsn01_M1202_RunTime,"","P_RunTime","",""
TAG,,FlocBsn01_M1202_VSD,"Secondary Treatment RAS Pump #401$NVariable Speed Drive","P_VSD","",""
ALIAS,,I_SedBsn01Drv_InAuto,"","","Local:2:I.Data.3","(RADIX := Decimal)"
ALIAS,,I_SedBsn01Drv_InAuto_IOFault,"","","Local:2:I.Fault.3","(RADIX := Decimal)"
ALIAS,,I_SedBsn01Drv_RunFdbk,"","","Local:2:I.Data.4","(RADIX := Decimal)"
ALIAS,,I_SedBsn01Drv_RunFdbk_IOFault,"","","Local:2:I.Fault.4","(RADIX := Decimal)"
ALIAS,,I_SedBsn01Drv_Torque,"","","Local:2:I.Data.5","(RADIX := Decimal)"
ALIAS,,I_SedBsn01Drv_Torque_IOFault,"","","Local:2:I.Fault.5","(RADIX := Decimal)"
ALIAS,,I_SedBsn01_Lv,"","","Local:4:I.CH0DATA","(RADIX := Float)"
ALIAS,,I_SedBsn01_Lv_IOFault,"","","Local:4:I.Ch0Fault","(RADIX := Decimal)"
ALIAS,,O_SedBsn01Drv_Out_Run,"","","Local:3:O.Data.1","(RADIX := Decimal)"
TAG,,PLC_CommFail,"","U_CommFail","",""
TAG,,PLC_Device_ResetPB,"Site Wide Device Reset Push Button","BOOL","","(RADIX := Decimal)"
TAG,,PLC_Heartbeat,"PLC Heartbeat","U_Heartbeat","",""
TAG,,PLC_Simulation,"Application running IN SIMULATION","BOOL","","(RADIX := Decimal)"
TAG,,PLC_WallClock,"Wall Clock","U_WallClock","",""
TAG,,SedBsn01Drv_Intlk,"Sedimentation Basin #1 Drive$NInterlocks","P_Intlk","",""
TAG,,SedBsn01Drv_Motor,"Sedimentation Basin #1 Drive$NMotor","P_Motor","",""
TAG,,SedBsn01Drv_Perm,"Sedimentation Basin #1 Drive$NPermissives","P_Perm","",""
TAG,,SedBsn01Drv_Reset,"Sedimentation Basin #1 Drive$NReset","P_Reset","",""
TAG,,SedBsn01Drv_ResInh,"Sedimentation Basin #1 Drive$NRestart Inhibit","P_ResInh","",""
TAG,,SedBsn01Drv_RunTime,"Sedimentation Basin #1 Drive$NRuntime & Starts","P_RunTime","",""
TAG,,SedBsn01Drv_Torque,"Sedimentation Basin #1 Drive$NTorque","P_DIn","",""
TAG,,SedBsn01_Lv,"Sedimentation Basin Level Indication (LIT-1204) 0 - 15 Ft","P_AIn","",""
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
ALIAS,FlocBsn01_M1202,Equip_GroupReset,"","","PLC_Device_ResetPB","(RADIX := Decimal)"
ALIAS,FlocBsn01_M1202,Equip_Intlk,"","","FlocBsn01_M1202_Intlk",""
TAG,FlocBsn01_M1202,Equip_IOFault,"","BOOL","","(RADIX := Decimal)"
ALIAS,FlocBsn01_M1202,Equip_Motor,"","","FlocBsn01_M1202_VSD",""
ALIAS,FlocBsn01_M1202,Equip_VFD_I,"","","WTP_FlocBsn01_M1202:I",""
ALIAS,FlocBsn01_M1202,Equip_VFD_O,"","","WTP_FlocBsn01_M1202:O",""
TAG,FlocBsn01_M1202,Wrk_Hand,"","BOOL","","(RADIX := Decimal)"
TAG,FlocBsn01_M1202,Wrk_ResetReqd,"","BOOL","","(RADIX := Decimal)"
TAG,FlocBsn01_M1202,Wrk_ResetRequired,"","BOOL","","(RADIX := Decimal)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
ALIAS,SedBasin01Drive,Equip_GroupReset,"","","PLC_Device_ResetPB","(RADIX := Decimal)"
ALIAS,SedBasin01Drive,Equip_InAuto,"","","I_SedBsn01Drv_InAuto","(RADIX := Decimal)"
ALIAS,SedBasin01Drive,Equip_InAuto_IOFault,"","","I_SedBsn01Drv_InAuto_IOFault","(RADIX := Decimal)"
ALIAS,SedBasin01Drive,Equip_Intlk,"","","SedBsn01Drv_Intlk",""
TAG,SedBasin01Drive,Equip_IOFault,"","BOOL","","(RADIX := Decimal)"
ALIAS,SedBasin01Drive,Equip_Motor,"","","SedBsn01Drv_Motor",""
ALIAS,SedBasin01Drive,Equip_Out_Run,"","","O_SedBsn01Drv_Out_Run","(RADIX := Decimal)"
ALIAS,SedBasin01Drive,Equip_RunFdbk,"","","I_SedBsn01Drv_RunFdbk","(RADIX := Decimal)"
ALIAS,SedBasin01Drive,Equip_RunFdbk_IOFault,"","","I_SedBsn01Drv_RunFdbk_IOFault","(RADIX := Decimal)"
ALIAS,SedBasin01Drive,Equip_Torque,"","","I_SedBsn01Drv_Torque","(RADIX := Decimal)"
ALIAS,SedBasin01Drive,Equip_Torque_IOFault,"","","I_SedBsn01Drv_Torque_IOFault","(RADIX := Decimal)"
TAG,SedBasin01Drive,Wrk_Hand,"","BOOL","","(RADIX := Decimal)"
TAG,SedBasin01Drive,Wrk_ResetReqd,"","BOOL","","(RADIX := Decimal)"
TAG,SedBasin01Drive,Wrk_ResetRequired,"","BOOL","","(RADIX := Decimal)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,P_AIn:AOI,Inp_PV,"Input Signal (process variable) from Sensor","REAL","","(RADIX := Float, Usage := Input, Required := false, Visible := true)"
TAG,P_AIn:AOI,Inp_PVBad,"1=PV or I/O Comms Status Bad, 0=OK","BOOL","","(RADIX := Decimal, Usage := Input, Required := false, Visible := false)"
TAG,P_AIn:AOI,Inp_PVUncertain,"1=PV Value Not Reliable, 0=OK","BOOL","","(RADIX := Decimal, Usage := Input, Required := false, Visible := false)"
TAG,P_AIn:AOI,Inp_Sim,"1=Use simulated PV (Set_SimPV); 0=Use Input (Inp_PV)","BOOL","","(RADIX := Decimal, Usage := Input, Required := false, Visible := false)"
TAG,P_AIn:AOI,Inp_Reset,"1=Reset all Alarms requiring reset","BOOL","","(RADIX := Decimal, Usage := Input, Required := false, Visible := false)"
